event_id	event_type	avecost	Lscore	CNval	true	length	prevals	orders	numhists
31258.3	amp	-1	4.99725151167e-05	3.0	0	300000	-1,1.0,0.0	-1,3.0,0.0	1
11308.9	del	-1	0.0026985158163	1.0	0	300000	-1,1.0,0.0	-1,7.64814814815,3.7176127715	54
61589.4	oth	-1	0.000699615211634	1.0	0	300000	-1,1.0,0.0	-1,6.28571428571,3.32584192195	14
20343.3	amp	-1	4.99725151167e-05	1.0	0	700000	-1,1.0,0.0	-1,3.0,0.0	1
20326.9	del	-1	0.000699615211634	1.0	0	700000	-1,1.0,0.0	-1,9.14285714286,2.09956263667	14
20327.5	amp	-1	4.99725151167e-05	1.0	0	700000	-1,1.0,0.0	-1,5.0,0.0	1
90977.14	del	-1	0.000349807605817	1.0	0	900000	-1,1.0,0.0	-1,6.14285714286,5.13888735674	7
100555.8	del	-1	4.99725151167e-05	3.0	0	900000	-1,1.0,0.0	-1,8.0,0.0	1
61577.10	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
90976.3	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,3.0,0.0	1
101045.3	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,3.0,0.0	1
101044.3	oth	-1	4.99725151167e-05	2.0	0	100000	-1,1.0,0.0	-1,3.0,0.0	1
50264.15	del	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,15.0,0.0	1
10689.9	del	-1	4.99725151167e-05	2.0	0	100000	-1,1.0,0.0	-1,9.0,0.0	1
101046.13	del	-1	0.000199890060467	1.0	0	400000	-1,1.0,0.0	-1,13.5,0.5	4
60540.9	del	-1	0.00044975263605	2.0	0	400000	-1,1.0,0.0	-1,3.66666666667,1.88561808316	9
60672.13	del	-1	0.000349807605817	1.0	0	900000	-1,1.0,0.0	-1,11.7142857143,2.24971653543	7
60679.14	amp	-1	9.99450302334e-05	1.0	0	900000	-1,1.0,0.0	-1,14.0,0.0	2
50247.8	del	-1	9.99450302334e-05	1.0	0	400000	-1,1.0,0.0	-1,7.0,1.0	2
51966.2	amp	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,2.0,0.0	1
50219.16	del	-1	0.00304832342212	1.0	0	400000	-1,1.0,0.0	-1,7.3606557377,4.6660011555	61
60174.7	amp	-1	0.00014991754535	1.0	0	400000	-1,1.0,0.0	-1,10.0,2.44948974278	3
101050.12	del	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,12.0,0.0	1
80488.4	del	-1	0.000249862575583	2.0	0	400000	-1,1.0,0.0	-1,3.6,0.8	5
80517.2	del	-1	9.99450302334e-05	1.0	0	400000	-1,1.0,0.0	-1,4.0,2.0	2
80531.9	del	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,9.0,0.0	1
80543.3	amp	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,3.0,0.0	1
80514.1	del	-1	0.00124931287792	1.0	0	400000	-1,1.0,0.0	-1,4.76,3.14044582822	25
80537.6	amp	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,6.0,0.0	1
101052.10	oth	-1	0.000349807605817	1.0	0	400000	-1,1.0,0.0	-1,9.85714285714,2.47435829653	7
101062.3	oth	-1	4.99725151167e-05	3.0	0	400000	-1,1.0,0.0	-1,3.0,0.0	1
101051.9	del	-1	0.00114936784768	1.0	0	400000	-1,1.0,0.0	-1,8.26086956522,2.24997374486	23
101090.8	del	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,8.0,0.0	1
50188.14	del	-1	0.00234870821048	1.0	0	400000	-1,1.0,0.0	-1,9.42553191489,2.46459768286	47
50191.16	amp	-1	0.00014991754535	1.0	0	400000	-1,1.0,0.0	-1,15.6666666667,0.471404520791	3
50240.13	amp	-1	4.99725151167e-05	2.0	0	400000	-1,1.0,0.0	-1,13.0,0.0	1
51191.10	oth	-1	0.000349807605817	1.0	0	400000	-1,1.0,0.0	-1,11.2857142857,1.03015750728	7
51198.7	del	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,7.0,0.0	1
51199.8	del	-1	0.000249862575583	1.0	0	400000	-1,1.0,0.0	-1,8.4,2.41660919472	5
51204.1	del	-1	0.00014991754535	1.0	0	400000	-1,1.0,0.0	-1,1.0,0.0	3
50261.16	del	-1	9.99450302334e-05	1.0	0	100000	-1,1.0,0.0	-1,16.0,0.0	2
50217.12	del	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,11.5,0.5	2
81713.10	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
70431.15	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,15.0,0.0	1
21987.15	oth	-1	0.000499725151167	1.0	0	300000	-1,1.0,0.0	-1,13.1,1.04403065089	10
90242.15	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,15.0,0.0	1
90284.14	del	-1	0.000199890060467	1.0	0	900000	-1,1.0,0.0	-1,13.0,0.707106781187	4
21988.15	del	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,2.0	2
90288.7	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,7.0,0.0	1
100981.10	amp	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,10.0,0.0	1
61961.13	del	-1	0.00229873569537	1.0	0	400000	-1,1.0,0.0	-1,10.4347826087,2.01787850189	46
70056.12	amp	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,12.0,0.0	1
70057.4	amp	-1	4.99725151167e-05	2.0	0	400000	-1,1.0,0.0	-1,4.0,0.0	1
11474.2	del	-1	9.99450302334e-05	1.0	0	100000	-1,1.0,0.0	-1,7.5,5.5	2
51187.13	oth	-1	9.99450302334e-05	1.0	0	100000	-1,1.0,0.0	-1,13.5,0.5	2
71986.13	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	1
10150.4	oth	-1	4.99725151167e-05	1.0	0	200000	-1,1.0,0.0	-1,4.0,0.0	1
10958.16	del	-1	0.000249862575583	2.0	0	900000	-1,1.0,0.0	-1,15.6,0.489897948557	5
10977.15	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,15.0,0.0	1
71979.12	oth	-1	0.000249862575583	1.0	0	900000	-1,1.0,0.0	-1,11.2,0.748331477355	5
20277.9	del	-1	0.000549697666284	1.0	0	300000	-1,1.0,0.0	-1,9.09090909091,0.668042657123	11
30197.10	oth	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,10.0,0.0	1
20970.14	del	-1	0.00169906551397	1.0	0	900000	-1,1.0,0.0	-1,12.1176470588,2.58689805027	34
91317.12	del	-1	9.99450302334e-05	2.0	0	900000	-1,1.0,0.0	-1,11.5,0.5	2
30191.15	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,15.0,0.0	1
100516.9	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,9.0,0.0	1
31231.7	del	-1	0.00014991754535	1.0	0	300000	-1,1.0,0.0	-1,10.3333333333,2.49443825785	3
11395.15	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,15.0,0.0	1
71983.13	oth	-1	9.99450302334e-05	1.0	0	900000	-1,1.0,0.0	-1,13.0,0.0	2
30188.13	del	-1	9.99450302334e-05	1.0	0	900000	-1,1.0,0.0	-1,12.5,0.5	2
40617.9	del	-1	4.99725151167e-05	1.0	0	1700000	-1,1.0,0.0	-1,9.0,0.0	1
10149.13	oth	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,13.0,0.0	1
30184.13	del	-1	0.000199890060467	1.0	0	100000	-1,1.0,0.0	-1,11.75,2.7726341266	4
50538.10	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,10.0,0.0	1
40614.12	oth	-1	0.00014991754535	1.0	0	1700000	-1,1.0,0.0	-1,12.0,0.0	3
10148.8	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,8.0,0.0	1
11394.8	oth	-1	0.00199890060467	1.0	0	100000	-1,1.0,0.0	-1,11.9,3.67967389859	40
10179.13	del	-1	9.99450302334e-05	1.0	0	100000	-1,1.0,0.0	-1,12.5,0.5	2
50941.17	del	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,17.0,0.0	1
10372.12	del	-1	0.0008995052721	1.0	0	300000	-1,1.0,0.0	-1,12.2777777778,2.55615934896	18
51131.4	del	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,4.0,0.0	1
11612.14	del	-1	9.99450302334e-05	1.0	0	100000	-1,1.0,0.0	-1,14.0,0.0	2
11610.12	oth	-1	0.000199890060467	1.0	0	100000	-1,1.0,0.0	-1,12.75,0.829156197589	4
101952.10	oth	-1	4.99725151167e-05	1.0	0	200000	-1,1.0,0.0	-1,10.0,0.0	1
100363.8	oth	-1	4.99725151167e-05	1.0	0	1000000	-1,1.0,0.0	-1,8.0,0.0	1
100365.12	oth	-1	4.99725151167e-05	1.0	0	200000	-1,1.0,0.0	-1,12.0,0.0	1
100364.8	del	-1	4.99725151167e-05	1.0	0	200000	-1,1.0,0.0	-1,8.0,0.0	1
71452.5	del	-1	0.000249862575583	1.0	0	300000	-1,1.0,0.0	-1,8.8,2.4819347292	5
90115.13	del	-1	0.000199890060467	1.0	0	1000000	-1,1.0,0.0	-1,10.5,2.06155281281	4
101963.9	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,9.0,0.0	1
70482.9	oth	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,9.0,0.0	1
101482.10	oth	-1	0.00159912048373	1.0	0	900000	-1,1.0,0.0	-1,11.75,1.9843134833	32
51028.12	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,12.0,0.0	1
61583.4	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,4.0,0.0	1
20549.14	oth	-1	0.00014991754535	1.0	0	300000	-1,1.0,0.0	-1,11.3333333333,3.09120616517	3
100344.7	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,7.0,0.0	1
31516.14	del	-1	0.000199890060467	1.0	0	300000	-1,1.0,0.0	-1,12.0,1.58113883008	4
91211.13	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	1
11783.8	del	-1	0.0014991754535	1.0	0	300000	-1,1.0,0.0	-1,11.1666666667,3.67952291593	30
10055.13	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	1
51802.12	del	-1	0.000199890060467	1.0	0	900000	-1,1.0,0.0	-1,12.0,0.707106781187	4
31899.13	del	-1	9.99450302334e-05	1.0	0	1500000	-1,1.0,0.0	-1,11.5,1.5	2
20550.14	del	-1	0.000249862575583	1.0	0	300000	-1,1.0,0.0	-1,11.4,3.26190128606	5
21796.13	oth	-1	9.99450302334e-05	1.0	0	900000	-1,1.0,0.0	-1,9.0,4.0	2
21791.9	del	-1	0.0002998350907	1.0	0	900000	-1,1.0,0.0	-1,7.5,0.763762615826	6
21786.10	del	-1	0.000199890060467	1.0	0	900000	-1,1.0,0.0	-1,9.0,1.0	4
21790.16	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,16.0,0.0	1
40212.10	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
31515.17	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,17.0,0.0	1
30829.10	oth	-1	4.99725151167e-05	2.0	0	500000	-1,1.0,0.0	-1,10.0,0.0	1
21819.13	del	-1	0.000549697666284	1.0	0	300000	-1,1.0,0.0	-1,11.6363636364,1.6663911618	11
70048.9	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,9.0,0.0	1
40210.10	oth	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,9.5,0.5	2
40383.14	oth	-1	0.000249862575583	1.0	0	300000	-1,1.0,0.0	-1,11.0,1.54919333848	5
101290.9	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,9.0,0.0	1
30812.12	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,12.0,0.0	1
81711.15	oth	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,14.5,0.5	2
101377.10	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
101378.8	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,8.0,0.0	1
40384.13	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	1
31901.7	oth	-1	0.0002998350907	1.0	0	700000	-1,1.0,0.0	-1,6.16666666667,0.687184270936	6
11302.11	del	-1	0.00214881815002	1.0	0	100000	-1,1.0,0.0	-1,11.8139534884,4.31468996409	43
11400.15	oth	-1	0.000249862575583	1.0	0	100000	-1,1.0,0.0	-1,15.4,1.01980390272	5
11401.13	oth	-1	4.99725151167e-05	3.0	0	100000	-1,1.0,0.0	-1,13.0,0.0	1
80513.4	del	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,4.0,0.0	1
10152.4	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,4.0,0.0	1
30939.13	oth	-1	0.000349807605817	1.0	0	300000	-1,1.0,0.0	-1,11.1428571429,1.24539969815	7
50983.10	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
11360.13	del	-1	0.00124931287792	1.0	0	300000	-1,1.0,0.0	-1,12.32,4.26820805491	25
11361.10	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
11359.10	del	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
10151.12	oth	-1	4.99725151167e-05	1.0	0	200000	-1,1.0,0.0	-1,12.0,0.0	1
30117.7	del	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,7.0,0.0	1
50243.17	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,17.0,0.0	1
60671.14	del	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,14.0,0.0	1
50187.12	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,12.0,0.0	1
101955.9	oth	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,9.0,0.0	1
101956.10	oth	-1	4.99725151167e-05	2.0	0	900000	-1,1.0,0.0	-1,10.0,0.0	1
81873.8	del	-1	0.00014991754535	1.0	0	400000	-1,1.0,0.0	-1,7.0,1.41421356237	3
60116.14	oth	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,14.0,0.0	1
60146.16	oth	-1	9.99450302334e-05	2.0	0	400000	-1,1.0,0.0	-1,15.5,0.5	2
60115.13	oth	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,13.0,0.0	1
50249.15	del	-1	0.0005996701814	1.0	0	400000	-1,1.0,0.0	-1,15.4166666667,0.493006648592	12
70558.8	del	-1	0.000199890060467	1.0	0	400000	-1,1.0,0.0	-1,11.5,2.06155281281	4
50540.12	del	-1	4.99725151167e-05	1.0	0	1500000	-1,1.0,0.0	-1,12.0,0.0	1
50539.14	oth	-1	4.99725151167e-05	1.0	0	1500000	-1,1.0,0.0	-1,14.0,0.0	1
60160.15	oth	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,15.0,0.0	1
70559.16	oth	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,16.0,0.0	1
50215.14	del	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,13.5,0.5	2
61800.9	amp	-1	4.99725151167e-05	1.0	0	6000000	-1,1.0,0.0	-1,9.0,0.0	1
61799.7	amp	-1	4.99725151167e-05	3.0	0	6000000	-1,1.0,0.0	-1,7.0,0.0	1
31910.5	amp	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,5.0,0.0	1
80717.8	oth	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,8.0,0.0	1
71460.5	oth	-1	4.99725151167e-05	2.0	0	2899999	-1,1.0,0.0	-1,5.0,0.0	1
71453.11	oth	-1	0.000249862575583	3.0	0	2899999	-1,1.0,0.0	-1,9.2,2.22710574513	5
10182.13	adj	-1	0.0083953825396	1.0	0	2100000	-1,1.0,0.0	-1,10.5833333333,3.86285218254	168
10110.11	adj	-1	0.020138923592	2.0	0	2100000	-1,1.0,0.0	-1,9.90818858561,3.75476635972	403
10109.12	adj	-1	0.012842936385	3.0	0	2100000	-1,1.0,0.0	-1,9.75097276265,4.30367784838	257
11519.3	adj	-1	0.0002998350907	4.0	0	2100000	-1,1.0,0.0	-1,10.3333333333,4.64279609239	6
81977.9	amp	-1	4.99725151167e-05	1.0	0	1000000	-1,1.0,0.0	-1,9.0,0.0	1
80015.10	del	-1	4.99725151167e-05	1.0	0	700000	-1,1.0,0.0	-1,10.0,0.0	1
10865.5	del	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,5.0,0.0	1
11327.12	oth	-1	4.99725151167e-05	1.0	0	1700000	-1,1.0,0.0	-1,12.0,0.0	1
91531.5	oth	-1	4.99725151167e-05	1.0	0	1700000	-1,1.0,0.0	-1,5.0,0.0	1
100472.6	oth	-1	9.99450302334e-05	1.0	0	1700000	-1,1.0,0.0	-1,6.0,0.0	2
50081.13	del	-1	4.99725151167e-05	1.0	0	1700000	-1,1.0,0.0	-1,13.0,0.0	1
61799.11	amp	-1	4.99725151167e-05	2.0	0	100000	-1,1.0,0.0	-1,11.0,0.0	1
30048.9	oth	-1	0.000199890060467	1.0	0	100000	-1,1.0,0.0	-1,11.5,2.69258240357	4
30052.16	oth	-1	0.0002998350907	2.0	0	100000	-1,1.0,0.0	-1,10.5,2.56580071972	6
30058.8	oth	-1	4.99725151167e-05	2.0	0	100000	-1,1.0,0.0	-1,8.0,0.0	1
91792.2	oth	-1	9.99450302334e-05	1.0	0	100000	-1,1.0,0.0	-1,8.0,6.0	2
31603.12	oth	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,12.0,0.0	2
91737.6	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,6.0,0.0	1
80464.13	oth	-1	4.99725151167e-05	1.0	0	700000	-1,1.0,0.0	-1,13.0,0.0	1
30323.12	oth	-1	4.99725151167e-05	1.0	0	600000	-1,1.0,0.0	-1,12.0,0.0	1
11821.6	oth	-1	4.99725151167e-05	2.0	0	600000	-1,1.0,0.0	-1,6.0,0.0	1
81687.11	oth	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,11.5,0.5	2
91795.10	oth	-1	4.99725151167e-05	1.0	0	200000	-1,1.0,0.0	-1,10.0,0.0	1
91102.13	oth	-1	9.99450302334e-05	2.0	0	300000	-1,1.0,0.0	-1,12.0,1.0	2
80494.14	oth	-1	0.00114936784768	1.0	0	300000	-1,1.0,0.0	-1,15.4347826087,0.876062681722	23
81822.13	oth	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,13.5,0.5	2
61287.13	amp	-1	0.00014991754535	1.0	0	400000	-1,1.0,0.0	-1,12.3333333333,0.471404520791	3
61290.14	amp	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,14.0,0.0	1
30317.14	oth	-1	9.99450302334e-05	1.0	0	400000	-1,1.0,0.0	-1,14.0,0.0	2
81713.14	oth	-1	4.99725151167e-05	1.0	0	400000	-1,1.0,0.0	-1,14.0,0.0	1
31783.13	amp	-1	4.99725151167e-05	1.0	0	700000	-1,1.0,0.0	-1,13.0,0.0	1
101834.13	oth	-1	0.0005996701814	1.0	0	700000	-1,1.0,0.0	-1,11.5833333333,1.84654331718	12
31784.14	oth	-1	0.00014991754535	1.0	0	700000	-1,1.0,0.0	-1,13.3333333333,0.471404520791	3
31795.6	oth	-1	0.000199890060467	1.0	0	900000	-1,1.0,0.0	-1,7.5,2.59807621135	4
81684.13	amp	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,13.0,0.0	2
11279.10	amp	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,9.0,1.0	2
91688.16	amp	-1	4.99725151167e-05	1.0	0	600000	-1,1.0,0.0	-1,16.0,0.0	1
11277.12	oth	-1	0.00189895557443	1.0	0	600000	-1,1.0,0.0	-1,11.8947368421,2.20989966055	38
11820.7	oth	-1	4.99725151167e-05	2.0	0	600000	-1,1.0,0.0	-1,7.0,0.0	1
61453.12	oth	-1	9.99450302334e-05	1.0	0	900000	-1,1.0,0.0	-1,12.0,0.0	2
91670.7	amp	-1	4.99725151167e-05	1.0	0	600000	-1,1.0,0.0	-1,7.0,0.0	1
91669.17	oth	-1	4.99725151167e-05	1.0	0	600000	-1,1.0,0.0	-1,17.0,0.0	1
30914.11	oth	-1	0.0011993403628	1.0	0	600000	-1,1.0,0.0	-1,9.20833333333,1.82526634282	24
91796.14	amp	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,14.5,0.5	2
101832.12	oth	-1	4.99725151167e-05	1.0	0	600000	-1,1.0,0.0	-1,12.0,0.0	1
31645.13	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	1
101827.10	oth	-1	0.000249862575583	1.0	0	600000	-1,1.0,0.0	-1,10.0,0.632455532034	5
21866.9	oth	-1	0.00014991754535	2.0	0	600000	-1,1.0,0.0	-1,8.33333333333,0.942809041582	3
31636.12	oth	-1	0.000349807605817	1.0	0	300000	-1,1.0,0.0	-1,12.4285714286,0.903507902905	7
31639.13	oth	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	2
91793.11	oth	-1	9.99450302334e-05	1.0	0	200000	-1,1.0,0.0	-1,10.5,0.5	2
81702.11	oth	-1	4.99725151167e-05	1.0	0	100000	-1,1.0,0.0	-1,11.0,0.0	1
91672.16	oth	-1	9.99450302334e-05	1.0	0	600000	-1,1.0,0.0	-1,15.5,0.5	2
60628.14	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,14.0,0.0	1
101900.13	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	1
30792.5	oth	-1	0.000649642696517	1.0	0	600000	-1,1.0,0.0	-1,9.38461538462,2.20274170204	13
31850.10	amp	-1	0.00109939533257	1.0	0	300000	-1,1.0,0.0	-1,12.0909090909,2.84299923111	22
101899.5	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,5.0,0.0	1
100797.12	oth	-1	0.00014991754535	1.0	0	900000	-1,1.0,0.0	-1,10.3333333333,3.09120616517	3
101963.12	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,12.0,0.0	1
101618.15	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,15.0,0.0	1
21377.7	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,7.0,0.0	1
21944.4	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,4.0,0.0	1
21945.9	oth	-1	0.00109939533257	1.0	0	300000	-1,1.0,0.0	-1,9.59090909091,3.61385076551	22
21952.13	amp	-1	0.00014991754535	1.0	0	300000	-1,1.0,0.0	-1,13.3333333333,1.24721912892	3
51176.15	amp	-1	9.99450302334e-05	2.0	0	300000	-1,1.0,0.0	-1,14.5,0.5	2
21937.15	oth	-1	0.0002998350907	1.0	0	300000	-1,1.0,0.0	-1,7.33333333333,3.44802681093	6
51168.17	oth	-1	0.000399780120933	2.0	0	300000	-1,1.0,0.0	-1,16.5,0.5	8
21938.7	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,7.0,0.0	1
101531.8	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,8.0,0.0	1
100981.11	oth	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,11.0,0.0	1
60486.16	amp	-1	0.00409774623957	1.0	0	300000	-1,1.0,0.0	-1,13.012195122,2.178016005	82
101917.12	amp	-1	0.000249862575583	3.0	0	300000	-1,1.0,0.0	-1,11.0,0.632455532034	5
10832.6	amp	-1	0.00699615211634	1.0	0	300000	-1,1.0,0.0	-1,9.10714285714,3.88715178242	140
21906.8	amp	-1	0.00044975263605	2.0	0	300000	-1,1.0,0.0	-1,7.22222222222,1.31468439624	9
100972.5	amp	-1	4.99725151167e-05	3.0	0	300000	-1,1.0,0.0	-1,5.0,0.0	1
11202.13	amp	-1	0.000949477787217	1.0	0	300000	-1,1.0,0.0	-1,11.5789473684,3.11728271473	19
61680.6	amp	-1	0.000249862575583	2.0	0	300000	-1,1.0,0.0	-1,12.0,3.03315017762	5
60485.13	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,13.0,0.0	1
60484.11	amp	-1	4.99725151167e-05	1.0	0	300000	-1,1.0,0.0	-1,11.0,0.0	1
20905.12	oth	-1	0.0002998350907	1.0	0	300000	-1,1.0,0.0	-1,14.3333333333,3.3993463424	6
20900.5	oth	-1	0.000849532756984	2.0	0	300000	-1,1.0,0.0	-1,6.0,1.13759291799	17
20937.5	amp	-1	4.99725151167e-05	2.0	0	300000	-1,1.0,0.0	-1,5.0,0.0	1
21364.9	amp	-1	0.000499725151167	1.0	0	300000	-1,1.0,0.0	-1,7.7,0.781024967591	10
11906.14	amp	-1	0.000249862575583	2.0	0	300000	-1,1.0,0.0	-1,12.6,0.8	5
11210.14	oth	-1	9.99450302334e-05	1.0	0	300000	-1,1.0,0.0	-1,12.5,1.5	2
20927.9	oth	-1	4.99725151167e-05	2.0	0	300000	-1,1.0,0.0	-1,9.0,0.0	1
11841.8	amp	-1	9.99450302334e-05	2.0	0	1500000	-1,1.0,0.0	-1,7.0,1.0	2
61681.10	oth	-1	4.99725151167e-05	2.0	0	300000	-1,1.0,0.0	-1,10.0,0.0	1
30113.2	oth	-1	0.000199890060467	1.0	0	900000	-1,1.0,0.0	-1,2.0,0.0	4
91738.9	oth	-1	0.000549697666284	1.0	0	900000	-1,1.0,0.0	-1,13.8181818182,2.8225772175	11
40378.16	oth	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,16.0,0.0	1
80461.10	amp	-1	4.99725151167e-05	1.0	0	900000	-1,1.0,0.0	-1,10.0,0.0	1
40609.14	amp	-1	9.99450302334e-05	1.0	0	1100000	-1,1.0,0.0	-1,14.0,0.0	2
40585.13	oth	-1	0.00044975263605	1.0	0	1100000	-1,1.0,0.0	-1,10.3333333333,3.3993463424	9
40615.6	oth	-1	4.99725151167e-05	2.0	0	1100000	-1,1.0,0.0	-1,6.0,0.0	1
101897.11	oth	-1	4.99725151167e-05	2.0	0	1100000	-1,1.0,0.0	-1,11.0,0.0	1
80462.11	amp	-1	9.99450302334e-05	1.0	0	1100000	-1,1.0,0.0	-1,10.5,0.5	2
80465.9	amp	-1	9.99450302334e-05	2.0	0	1100000	-1,1.0,0.0	-1,9.0,0.0	2
40589.14	oth	-1	0.000349807605817	1.0	0	1100000	-1,1.0,0.0	-1,12.1428571429,0.989743318611	7
